p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,Chr,start,end,strand,gene_anno
0.0012256958696337972,3.0263349785489844,0.019,0.001,1,10,Caacu.v4.17G006310,Chr17,10831894,10838149,+,DUTP-PYROPHOSPHATASE-LIKE
0.001233640681142582,2.771531459294704,0.019,0.001,1,10,Caacu.v4.1G010540,Chr1,17059352,17060623,+,Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family
0.001233640681142582,3.448242635636799,0.019,0.001,1,10,Caacu.v4.2G020560,Chr2,26224635,26232896,-,sequence-specific DNA binding transcription factors;sequence-specific DNA binding
0.001233640681142582,2.7588109747907823,0.019,0.001,1,10,Caacu.v4.6G019890,Chr6,19564264,19568385,+,Arabidopsis thaliana protein of unknown function (DUF821)
0.001233640681142582,2.76655206493668,0.019,0.001,1,10,Caacu.v4.11G003300,Chr11,4244376,4245632,-,hypothetical protein
0.001233640681142582,2.76655206493668,0.019,0.001,1,10,Caacu.v4.S001160,scf_4,181619,182875,-,hypothetical protein
0.0012337161406193449,2.590387790350103,0.038,0.005,1,10,Caacu.v4.20G005890,Chr20,4665242,4666673,+,NAD(P)-binding Rossmann-fold superfamily protein
0.0012427884963373548,2.1851142951866978,0.096,0.025,1,10,Caacu.v4.11G012310,Chr11,13763514,13772908,+,SWAP (Suppressor-of-White-APricot)/surp domain-containing protein / D111/G-patch domain-containing protein
0.0012508975517178428,2.2029061948079343,0.038,0.005,1,10,Caacu.v4.9G010290,Chr9,14432490,14438942,-,Plant protein of unknown function (DUF827)
0.001265979800402569,2.021007703802164,0.096,0.025,1,10,Caacu.v4.8G010480,Chr8,12141170,12145200,-,reversibly glycosylated polypeptide
0.0012774406838026128,1.4780349014922685,0.058,0.01,1,10,Caacu.v4.4G000870,Chr4,1980054,2007392,-,autoinhibited Ca(2+)-ATPase
0.0012797835201168138,2.9935015794937008,0.058,0.01,1,10,Caacu.v4.7G003960,Chr7,9310325,9312056,-,Eukaryotic aspartyl protease family protein
0.0012814977581591998,2.2052885237547133,0.038,0.005,1,10,Caacu.v4.15G004530,Chr15,9232799,9233134,+,cation/H+ exchanger
0.0012993518257979825,1.9441503762578696,0.154,0.055,1,10,Caacu.v4.12G010870,Chr12,16089257,16099182,+,"oxidoreductases, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor;copper ion binding"
0.0013273095469311577,1.885560217256045,0.096,0.025,1,10,Caacu.v4.14G006600,Chr14,4836503,4865046,+,"UDP-glucose:glycoprotein glucosyltransferases;transferases, transferring hexosyl groups;transferases, transferring glycosyl groups"
0.0013333949161294478,2.7882395910584163,0.058,0.011,1,10,Caacu.v4.17G003380,Chr17,7153886,7186287,+,nuclear RNA polymerase A1
0.0013642493607996594,2.739580127412111,0.058,0.011,1,10,Caacu.v4.18G005210,Chr18,4306623,4334247,+,Protein kinase family protein with ARM repeat domain
0.0013691807801402465,2.625543221231183,0.058,0.011,1,10,Caacu.v4.17G008480,Chr17,12963793,12986036,+,vacuolar proton ATPase A1
0.001380751737032957,2.5527620672296103,0.058,0.011,1,10,Caacu.v4.9G010650,Chr9,14642453,14646937,+,"Protein of unknown function, DUF547"
0.0013824120378418288,2.4884985228938175,0.058,0.011,1,10,Caacu.v4.4G011530,Chr4,15233976,15247595,-,FAD/NAD(P)-binding oxidoreductase family protein
0.0013840742044350907,2.447556188427063,0.058,0.011,1,10,Caacu.v4.18G003330,Chr18,2893120,2897572,+,RING/U-box superfamily protein
0.0013974380370166527,2.3423626346483304,0.058,0.011,1,10,Caacu.v4.17G000400,Chr17,772911,792047,+,"Lysyl-tRNA synthetase, class II"
0.0014041645290680902,2.1991507815535787,0.058,0.01,1,10,Caacu.v4.3G004590,Chr3,3887109,3896885,+,cleavage stimulating factor
0.0014160076319255624,2.3847597547806427,0.058,0.011,1,10,Caacu.v4.1G026320,Chr1,30656839,30676144,-,aspartate kinase-homoserine dehydrogenase ii
0.001439910221202837,1.1834189266588568,0.192,0.073,1,10,Caacu.v4.4G020830,Chr4,22305174,22308896,+,AMP-dependent synthetase and ligase family protein
0.0014590604642966444,2.1692764911481772,0.058,0.011,1,10,Caacu.v4.5G003320,Chr5,2521952,2531008,+,ATP-dependent caseinolytic (Clp) protease/crotonase family protein
0.0014599990910818433,2.263344249674171,0.115,0.034,1,10,Caacu.v4.4G015580,Chr4,18477194,18487310,+,Rad23 UV excision repair protein family
0.0014601410235635963,1.5212877117054542,0.173,0.065,1,10,Caacu.v4.11G012740,Chr11,14165091,14168783,-,Protein of Unknown Function (DUF239)
0.0014660598182093109,1.8786054371704377,0.058,0.011,1,10,Caacu.v4.11G007160,Chr11,9316747,9329956,+,Hydrolase-like protein family
0.0014688616744994677,1.2591809039531663,0.115,0.033,1,10,Caacu.v4.3G004420,Chr3,3778570,3784297,-,plant natriuretic peptide A
0.0015084694404369663,2.4094979165479775,0.096,0.025,1,10,Caacu.v4.19G003070,Chr19,6788519,6802678,-,microtubule-associated proteins 70-2
0.0015679000129887053,2.7781042784025836,0.096,0.026,1,10,Caacu.v4.4G006980,Chr4,11155311,11157349,+,DUF4057 domain containing protein
0.0015995212715905547,3.174069474820631,0.058,0.011,1,10,Caacu.v4.7G011270,Chr7,16582771,16595005,-,Actin binding Calponin homology (CH) domain-containing protein
0.0016200839680505406,3.6248111875373246,0.038,0.005,1,10,Caacu.v4.17G003950,Chr17,7993579,8006246,-,P-loop containing nucleoside triphosphate hydrolases superfamily protein
0.0016392341813615023,1.867903004382526,0.096,0.025,1,10,Caacu.v4.15G004760,Chr15,9489430,9511566,+,MIRO-related GTP-ase
0.0016416601430401978,4.266152735867504,0.038,0.005,1,10,Caacu.v4.2G009790,Chr2,8005520,8005828,-,conserved hypothetical protein
0.001647095346393429,3.347915058016293,0.038,0.005,1,10,Caacu.v4.5G000330,Chr5,252347,254405,-,RAB GTPase homolog A3
0.0016490614195145083,2.508720496537549,0.058,0.011,1,10,Caacu.v4.3G009740,Chr3,8198274,8205008,-,Eukaryotic translation initiation factor eIF2A family protein
0.0016507207642854891,1.535272123200873,0.192,0.077,1,10,Caacu.v4.7G012310,Chr7,17403023,17421648,-,CLIP-associated protein
0.0016525471038439255,3.341757805592996,0.038,0.005,1,10,Caacu.v4.2G020830,Chr2,26393392,26395511,+,hypothetical protein
0.0016574608089167748,2.2439755530830583,0.077,0.018,1,10,Caacu.v4.4G016400,Chr4,19106757,19125245,-,HAUS augmin-like complex subunit 5 domain containing protein
0.0016641011441342099,2.2853117062174464,0.096,0.026,1,10,Caacu.v4.1G005870,Chr1,10772001,10783315,-,HSP70-interacting protein
0.0016713169064183468,2.2261297504935893,0.077,0.018,1,10,Caacu.v4.2G019860,Chr2,25667541,25676373,+,IQ-domain
0.0016789378899907158,2.872893926806614,0.077,0.018,1,10,Caacu.v4.8G006250,Chr8,7852504,7886320,-,RabGAP/TBC domain-containing protein
0.0016800526265551563,3.3299311503882336,0.038,0.003,1,10,Caacu.v4.1G031620,Chr1,34896864,34909071,+,O-acetyltransferase family protein
0.0016800557922935584,3.225738298411119,0.038,0.005,1,10,Caacu.v4.2G010030,Chr2,8461315,8463268,+,hypothetical protein
0.0016802454755210493,2.31709730958499,0.058,0.011,1,10,Caacu.v4.3G009560,Chr3,8060070,8068151,-,syntaxin of plants
0.0016856078296720413,3.0958506221345683,0.038,0.005,1,10,Caacu.v4.12G009820,Chr12,15205306,15212845,+,ubiquitin family protein
0.0016881257826821228,2.4291736784396463,0.058,0.011,1,10,Caacu.v4.1G026240,Chr1,30587223,30606065,-,esterase/lipase/thioesterase family protein
0.001688364346115244,3.4499931939777704,0.019,0.002,1,10,Caacu.v4.6G001320,Chr6,1302742,1304169,+,UDP-Glycosyltransferase superfamily protein
0.0016967625711398816,2.6876912432784885,0.038,0.005,1,10,Caacu.v4.17G005730,Chr17,10387433,10393418,+,histone deacetylase
0.0016993492915190233,2.2822312125935573,0.077,0.018,1,10,Caacu.v4.4G017900,Chr4,20334710,20340395,-,FAD/NAD(P)-binding oxidoreductase family protein
0.0017000816201769018,1.7733834966850268,0.135,0.044,1,10,Caacu.v4.4G016510,Chr4,19208911,19216738,+,Mitochondrial substrate carrier family protein
0.00170236536747102,2.7536000902798055,0.038,0.005,1,10,Caacu.v4.1G005650,Chr1,10317442,10325837,-,CLP protease proteolytic subunit
0.00170236536747102,2.839608686404174,0.038,0.005,1,10,Caacu.v4.4G014580,Chr4,17663653,17686955,-,STELAR K+ outward rectifier
0.0017136220427457745,2.750952491442376,0.038,0.005,1,10,Caacu.v4.8G005270,Chr8,6859261,6867020,+,Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family
0.0017136220427457745,2.937611196747974,0.038,0.005,1,10,Caacu.v4.11G000880,Chr11,1277256,1284153,-,temperature sensing protein-related
0.001732556333281923,2.6363486212862814,0.096,0.026,1,10,Caacu.v4.4G010150,Chr4,14102113,14113392,-,Remorin family protein
0.0017361258665121316,2.108871834868062,0.058,0.011,1,10,Caacu.v4.21G000180,Chr21,211755,218414,+,DNA-binding bromodomain-containing protein
0.0017363410265458395,2.6096909240844735,0.038,0.005,1,10,Caacu.v4.1G038450,Chr1,40001230,40011342,+,hypothetical protein
0.0017963574353230365,3.0457844295030254,0.077,0.018,1,10,Caacu.v4.10G015470,Chr10,18067965,18070208,-,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
0.001799589167681288,1.9265658395036576,0.115,0.035,1,10,Caacu.v4.4G016250,Chr4,18987840,18994296,+,NAD(P)-binding Rossmann-fold superfamily protein
0.0018025087214406323,1.4062817663045806,0.115,0.034,1,10,Caacu.v4.8G012620,Chr8,14073612,14076315,+,hypothetical protein
0.0018100824205226392,1.9178176968614027,0.115,0.035,1,10,Caacu.v4.11G010480,Chr11,12319889,12326228,+,RNA-binding (RRM/RBD/RNP motifs) family protein
0.0018760738343819759,1.2113632902138267,0.135,0.043,1,10,Caacu.v4.6G019350,Chr6,19135848,19144076,-,galacturonosyltransferase
0.001886724979382705,1.4483385968424711,0.173,0.066,1,10,Caacu.v4.14G007120,Chr14,5387321,5392765,+,R-protein L3 B
0.0018985924461968236,1.7569922074003481,0.135,0.044,1,10,Caacu.v4.1G024820,Chr1,29494852,29528250,-,AMP-dependent synthetase and ligase family protein
0.0019018739648279802,1.7149360826196027,0.115,0.035,1,10,Caacu.v4.7G003090,Chr7,7991159,8006597,-,ACT domain-containing small subunit of acetolactate synthase protein
0.0019295879060243952,2.2470152113560102,0.096,0.027,1,10,Caacu.v4.14G002730,Chr14,1908955,1915165,-,clast3-related
0.001954338021844233,2.493743713063537,0.058,0.011,1,10,Caacu.v4.5G002560,Chr5,1878127,1884301,+,galacturonosyltransferase
0.001990379702184537,2.7187545788359264,0.058,0.011,1,10,Caacu.v4.3G000790,Chr3,921137,931121,-,hypothetical protein
0.0019994849917008358,2.4726911164148633,0.058,0.011,1,10,Caacu.v4.14G012270,Chr14,13212776,13232303,+,histidinol dehydrogenase
0.002041112298857035,1.7137665235764485,0.096,0.026,1,10,Caacu.v4.7G011430,Chr7,16729061,16736281,+,Cellulose-synthase-like C6
0.002049223063749824,2.4309076823422107,0.077,0.018,1,10,Caacu.v4.13G011910,Chr13,13580299,13614095,+,dicer-like
0.0020737148719726104,2.3582727429725914,0.058,0.011,1,10,Caacu.v4.10G003490,Chr10,3487396,3493130,-,FRIGIDA like
0.00207883462860633,3.063246528114772,0.077,0.018,1,10,Caacu.v4.1G007160,Chr1,13314537,13330711,-,MAR-binding filament-like protein 1-1
0.0021071607434734203,1.2180441730566236,0.192,0.075,1,10,Caacu.v4.16G005400,Chr16,5017012,5022438,-,Cobalamin-independent synthase family protein
0.0021117701560438517,1.9150395100075823,0.058,0.011,1,10,Caacu.v4.10G002270,Chr10,2337775,2351059,+,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
0.0021506011987863427,2.9969457096255088,0.077,0.019,1,10,Caacu.v4.4G012640,Chr4,16147970,16156791,-,Seven transmembrane MLO family protein
0.0022282179438846317,2.536654257678274,0.077,0.019,1,10,Caacu.v4.10G002300,Chr10,2373191,2383404,+,Chaperone DnaJ-domain superfamily protein
0.0022288911418257,1.8483108732266844,0.077,0.018,1,10,Caacu.v4.1G023330,Chr1,28406362,28412556,-,RING/U-box superfamily protein
0.0022574837392445044,4.0142438228376385,0.038,0.003,1,10,Caacu.v4.1G034120,Chr1,36680262,36691316,-,chromatin-remodeling protein
0.0022646118014880276,3.203232117231616,0.038,0.006,1,10,Caacu.v4.18G008680,Chr18,7361084,7365734,+,glutathione transferase lambda
0.0022933071513821213,3.211974263099746,0.038,0.006,1,10,Caacu.v4.18G010430,Chr18,10308637,10321278,+,Pentatricopeptide repeat (PPR) superfamily protein
0.0023369749673485827,2.8373570899343,0.038,0.005,1,10,Caacu.v4.1G009560,Chr1,16082178,16088730,+,NFACT protein RNA binding domain containing protein
0.0023443268508713615,2.948155400380288,0.038,0.006,1,10,Caacu.v4.15G012450,Chr15,16151107,16151772,+,DHHC-type zinc finger family protein
0.0023590936187864718,2.6140770763385466,0.038,0.006,1,10,Caacu.v4.14G004660,Chr14,3258236,3261539,-,MuDR family transposase
0.0023765188653571954,2.073291054552862,0.077,0.019,1,10,Caacu.v4.19G003750,Chr19,7557547,7558784,-,hypothetical protein
0.002381403508921447,2.312187070068489,0.038,0.006,1,10,Caacu.v4.7G013220,Chr7,18197550,18207477,+,basic helix-loop-helix (bHLH) DNA-binding superfamily protein
0.002382867205750628,2.496063400040944,0.058,0.011,1,10,Caacu.v4.2G019890,Chr2,25685879,25692059,-,alpha/beta-Hydrolases superfamily protein
0.002411450508009605,2.3935397042694566,0.038,0.006,1,10,Caacu.v4.18G013040,Chr18,13139360,13149952,+,conserved hypothetical protein
0.0024266037762040718,2.073327719270317,0.038,0.006,1,10,Caacu.v4.8G015800,Chr8,16861254,16863489,+,phospholipid N-methyltransferase
0.002468049527707474,2.055980075843065,0.077,0.019,1,10,Caacu.v4.1G013620,Chr1,19915442,19918909,+,Glycosyl hydrolase superfamily protein
0.002470206586637212,2.2247221053920883,0.096,0.027,1,10,Caacu.v4.15G011930,Chr15,15702817,15709495,+,DNAJ heat shock N-terminal domain-containing protein
0.002484977217707887,1.4635106051236668,0.231,0.106,1,10,Caacu.v4.10G004100,Chr10,4054751,4099788,+,Alternative splicing regulator domain containing protein
0.0025049920962693043,3.15089011564552,0.077,0.019,1,10,Caacu.v4.17G008290,Chr17,12834572,12842487,+,hypothetical protein
0.0025609856297239375,1.6314581538575228,0.192,0.081,1,10,Caacu.v4.1G003360,Chr1,7277183,7290226,-,Nucleoside diphosphate kinase family protein
0.0026419752344268815,2.178129057668903,0.077,0.019,1,10,Caacu.v4.20G007470,Chr20,6823386,6825676,+,RING/U-box superfamily protein
0.002646500225279469,2.745764773415135,0.058,0.012,1,10,Caacu.v4.3G005140,Chr3,4317273,4321935,-,conserved hypothetical protein
0.0026547463443787854,1.5366445279992156,0.173,0.068,1,10,Caacu.v4.21G000710,Chr21,697477,725718,-,"ATPase, V1 complex, subunit B protein"
0.0026788428931232957,2.075995048112678,0.077,0.018,1,10,Caacu.v4.9G004710,Chr9,9100971,9105823,+,Protein kinase protein with adenine nucleotide alpha hydrolases-like domain
0.002697452443234413,2.042275291036873,0.077,0.019,1,10,Caacu.v4.10G011170,Chr10,14283630,14292636,+,Ubiquitin-like superfamily protein
0.0027255886288722973,2.0871347791485846,0.077,0.019,1,10,Caacu.v4.12G008970,Chr12,14373857,14384229,+,ATP binding microtubule motor family protein
0.002758278098098194,2.877256735453058,0.058,0.012,1,10,Caacu.v4.5G000380,Chr5,279258,281158,-,Calcium-binding EF-hand family protein
0.002800534992761356,2.2647096616281885,0.058,0.011,1,10,Caacu.v4.4G006430,Chr4,10519378,10522520,-,conserved hypothetical protein
0.0029189866926501292,1.8775491021554505,0.115,0.037,1,10,Caacu.v4.2G009250,Chr2,7524093,7532041,-,plant uncoupling mitochondrial protein
0.0029440831351852884,3.909911264868824,0.038,0.006,1,10,Caacu.v4.19G002470,Chr19,6150147,6151773,-,zinc finger protein
0.00296149395749381,1.8634901831379547,0.135,0.046,1,10,Caacu.v4.4G015630,Chr4,18521695,18575314,-,HEAT repeat-containing protein
0.0029708238022943248,3.267308877223945,0.038,0.006,1,10,Caacu.v4.14G000160,Chr14,119406,128891,+,tonoplast monosaccharide transporter2
0.0030068229505478944,3.210698794463989,0.038,0.006,1,10,Caacu.v4.10G012170,Chr10,15267539,15272885,-,"threonyl-tRNA synthetase, putative / threonine--tRNA ligase, putative"
0.003034082906714957,2.949672532984075,0.038,0.006,1,10,Caacu.v4.16G003180,Chr16,3173501,3190062,+,Protein kinase superfamily protein
0.003043219530672899,3.231506737600791,0.038,0.006,1,10,Caacu.v4.1G009990,Chr1,16526916,16529080,+,hypothetical protein
0.003070780170780113,2.9886298496373307,0.038,0.006,1,10,Caacu.v4.1G023280,Chr1,28365606,28370655,-,hydroxyproline-rich glycoprotein family protein
0.0030892801827903265,3.0381822393527247,0.038,0.006,1,10,Caacu.v4.9G004230,Chr9,8421277,8429088,-,"TRAM, LAG1 and CLN8 (TLC) lipid-sensing domain containing protein"
0.0030892801827903265,2.8703951854045027,0.038,0.006,1,10,Caacu.v4.21G000140,Chr21,165285,181531,-,"alpha-1,3-mannosyl-glycoprotein beta-1,2-N-acetylglucosaminyltransferase, putative"
0.0031016984634906356,2.053157038342547,0.096,0.028,1,10,Caacu.v4.3G012560,Chr3,10780652,10791933,+,Calcium-dependent lipid-binding (CaLB domain) family protein
0.003103182866811826,3.1686087799138036,0.019,0.002,1,10,Caacu.v4.1G006760,Chr1,12457586,12467672,-,MUTS-like protein
0.003107881769640564,2.9023122256297733,0.038,0.006,1,10,Caacu.v4.1G006810,Chr1,12566779,12572331,+,phosphatidylserine decarboxylase
0.003107881769640564,2.9436242006928306,0.038,0.006,1,10,Caacu.v4.16G000640,Chr16,695267,704110,-,cation/hydrogen exchanger
0.0031099293989832275,4.092528498422117,0.019,0.002,1,10,Caacu.v4.1G024600,Chr1,29371587,29372943,-,hypothetical protein
0.0031099293989832275,5.897168614622242,0.019,0.002,1,10,Caacu.v4.1G025500,Chr1,30108929,30111699,+,chromatin-remodeling protein
0.0031099293989832275,4.334559313335695,0.019,0.002,1,10,Caacu.v4.8G004760,Chr8,6392985,6399034,-,protein serine/threonine phosphatases;protein kinases;catalytics;cAMP-dependent protein kinase regulators;ATP binding;protein serine/threonine phosphatases
0.0031099293989832275,4.777860425254316,0.019,0.002,1,10,Caacu.v4.12G008130,Chr12,13436717,13440578,-,Protein of unknown function (DUF1195)
0.0031155389561798074,2.2861804034367395,0.077,0.019,1,10,Caacu.v4.17G009270,Chr17,13565587,13573034,-,UDP-XYL synthase
0.0031172208078154174,2.5537238336980996,0.038,0.006,1,10,Caacu.v4.5G005600,Chr5,4384576,4390382,+,FKBP-type peptidyl-prolyl cis-trans isomerase family protein
0.0031172208078154174,2.698179355542066,0.038,0.006,1,10,Caacu.v4.17G001860,Chr17,3273239,3278905,+,ribonuclease Ps
0.003126035027892273,1.3109506274765819,0.135,0.046,1,10,Caacu.v4.11G012110,Chr11,13602936,13614539,-,"nuclear factor Y, subunit A1"
0.003127213826732263,4.013905782098356,0.019,0.001,1,10,Caacu.v4.3G003170,Chr3,2655609,2658955,+,conserved hypothetical protein
0.003127213826732263,4.593031248153879,0.019,0.002,1,10,Caacu.v4.2G031240,Chr2,34875776,34890423,-,Ypt/Rab-GAP domain of gyp1p superfamily protein
0.003127213826732263,4.34989217178759,0.019,0.002,1,10,Caacu.v4.12G000590,Chr12,559488,561164,-,hypothetical protein
0.003127213826732263,4.407626127451173,0.019,0.002,1,10,Caacu.v4.18G002930,Chr18,2617119,2620411,+,disease resistance family protein / LRR family protein
0.003127213826732263,4.2971304757832085,0.019,0.002,1,10,Caacu.v4.18G009460,Chr18,8379646,8383530,-,auxin response factor
0.0031445846081356137,4.5832973091566425,0.019,0.001,1,10,Caacu.v4.9G013670,Chr9,16955549,16959393,-,Ubiquitin-like superfamily protein
0.003144585789678699,3.784016451025276,0.019,0.001,1,10,Caacu.v4.11G007390,Chr11,9654737,9661177,-,hypothetical protein
0.003144585789678699,3.259954799384806,0.019,0.002,1,10,Caacu.v4.1G004640,Chr1,9009400,9014875,-,Arabidopsis thaliana protein of unknown function (DUF821)
0.003144585789678699,3.9754498018027293,0.019,0.002,1,10,Caacu.v4.4G015620,Chr4,18517794,18521631,+,hypothetical protein
0.003144585789678699,3.916444036178813,0.019,0.002,1,10,Caacu.v4.8G016850,Chr8,17652202,17653412,-,Nucleotide-diphospho-sugar transferases superfamily protein
0.003144585789678699,3.37939936498851,0.019,0.002,1,10,Caacu.v4.8G019420,Chr8,19686074,19689459,-,sequence-specific DNA binding transcription factors
0.003144585789678699,3.9142955738678635,0.019,0.002,1,10,Caacu.v4.17G003100,Chr17,6476613,6488286,+,NAD kinase
0.0031620456801081305,3.604122534913471,0.019,0.002,1,10,Caacu.v4.1G012090,Chr1,18447159,18448043,-,C2H2 and C2HC zinc fingers superfamily protein
0.0031620456801081305,3.7941188887843262,0.019,0.002,1,10,Caacu.v4.2G014740,Chr2,20389441,20390402,-,Disease resistance protein (TIR-NBS-LRR class) family
